연번,시군구,중개업소구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
1234,부산진구,공인중개사,배향숙,일성공인중개사사무소,"부산광역시 부산진구 시민공원로19번길 36, 1층(부암동)",35.16478418,129.0516650,2022-01-14
1235,부산진구,공인중개사,홍학의,이음부동산공인중개사사무소,"부산광역시 부산진구 동천로 116, 1510호(전포동,한신밴)",35.15905464,129.0626330,2022-01-14
1236,부산진구,공인중개사,남인성,위드부동산중개사무소,"부산광역시 부산진구 엄광로147번길 55, 101호(가야동,스카이파크)",35.14983355,129.0324201,2022-01-14
1237,부산진구,공인중개사,김한주,협성공인중개사사무소,"부산광역시 부산진구 당감로 97, 1층(부암동)",35.17028340,129.0380140,2022-01-14
1238,부산진구,공인중개사,강태인,제니스공인중개사사무소,"부산광역시 부산진구 중앙대로969번길 30-5, 5층(양정동,동인빌딩)",35.17693496,129.0721976,2022-01-14
1239,부산진구,공인중개사,송만석,삼정부동산중개,"부산광역시 부산진구 엄광로238번길 5, 110동 101호(가야동, 가야삼정그린코아)",35.15163266,129.0381170,2022-01-14
1240,부산진구,공인중개사,윤선영,착한공인중개사사무소,"부산광역시 부산진구 신천대로 191, 101호(당감동,골든엠파이어)",35.15894900,129.0499544,2022-01-14
1241,부산진구,공인중개사,우주현,부암로타리부동산중개,"부산광역시 부산진구 새싹로 127, 1층(부암동)",35.16762139,129.0508783,2022-01-14
1242,부산진구,공인중개사,김수혁,서면힐스테이트공인중개사사무소,"부산광역시 부산진구 동천로 4, 4027호(전포동,지오플레이스)",35.14943396,129.0639784,2022-01-14
1243,부산진구,공인중개사,안소라,보광시티공인중개사사무소,"부산광역시 부산진구 동평로405번길 103, 101호(양정동,보성오페라블루)",35.17792598,129.0722546,2022-01-14
1244,부산진구,공인중개사,김경수,명인부동산공인중개사사무소,"부산광역시 부산진구 새싹로8번길 14-1, 2층(부전동)",35.15893988,129.0592729,2022-01-14
1245,부산진구,공인중개사,김호조,하마부동산중개,"부산광역시 부산진구 양정로6번길 24, 2층(양정동)",35.17300805,129.0728596,2022-01-14
1246,부산진구,공인중개사,신준호,신세계부동산중개사무소,"부산광역시 부산진구 부전로 90, 1층(부전동)",35.15808586,129.0548824,2022-01-14
1247,부산진구,공인중개사,김태우,서면데시앙부동산중개,"부산광역시 부산진구 서면로 5, 2층(부전동)",35.15113050,129.0575911,2022-01-14
1248,부산진구,공인중개사,박충근,항도공인중개사사무소,"부산광역시 부산진구 새싹로14번길 21, 2층 (부전동)",35.15995432,129.0587153,2022-01-14
1249,부산진구,공인중개사,최이선,금당공인중개사사무소,"부산광역시 부산진구 냉정로 270, 56435호,56436호(가야동,새마을시장 40호)",35.15083397,129.0292610,2022-01-14
1250,부산진구,공인중개사,김영해,김영해공인중개사사무소,"부산광역시 부산진구 시민공원로19번길 24, 1층(부암동)",35.16435051,129.0517802,2022-01-14
1251,부산진구,공인중개사,황현기,아이온부동산공인중개사사무소,"부산광역시 부산진구 서면로 67, 4층(부전동)",35.15674660,129.0575432,2022-01-14
1252,부산진구,공인중개사,백덕철,B&H넘버원부동산공인중개사사무소,"부산광역시 부산진구 부전로 91, 101호(부전동,서면동양빌)",35.15831463,129.0544903,2022-01-14
1253,부산진구,공인중개사,장윤미,롯데골드부동산중개,"부산광역시 부산진구 백양산로 36, 상가동 203호(부암동, 백양산월드메르디앙)",35.17354152,129.0322701,2022-01-14
1254,부산진구,공인중개사,박상진,경남부동산중개사무소,"부산광역시 부산진구 신암로 34, 108동 상가 106호(범천동,범천경남아파트)",35.14508512,129.0562179,2022-01-14
1255,부산진구,공인중개사,유성경,꿀부동산중개,"부산광역시 부산진구 신천대로65번길 9, 121호(범천동, 다인 로얄팰리스)",35.14979927,129.0582982,2022-01-14
1256,부산진구,공인중개사,박선미,제이엘공인중개사사무소,"부산광역시 부산진구 범일로131번길 46, 103동 101호(범천동,범일역 이즈)",35.14336767,129.0588294,2022-01-14
1257,부산진구,공인중개사,김석,석박사공인중개사사무소,"부산광역시 부산진구 서면문화로 27, 1001호(부전동,유원골든타워오피스텔)",35.15943167,129.0556023,2022-01-14
1258,부산진구,공인중개사,박혜란,대박부동산공인중개사사무소,"부산광역시 부산진구 중앙대로 971, 2층(양정동)",35.17631844,129.0736167,2022-01-14
1259,부산진구,공인중개사,김효진,세븐부동산공인중개사사무소,"부산광역시 부산진구 서전로58번길 12, 101호(전포동, 부금주택)",35.15725799,129.0660341,2022-01-14
1260,부산진구,공인중개사,전성민,대성공인중개사사무소,"부산광역시 부산진구 황령대로18번길 43, 1동 판매시설2호(범천동, 대원아파트)",35.14634080,129.0620834,2022-01-14
1261,부산진구,공인중개사,허연도,신화1공인중개사사무소,"부산광역시 부산진구 서면문화로 6-1, 4층(부전동)",35.15841801,129.0581356,2022-01-14
1262,부산진구,공인중개사,서영란,토박이공인중개사사무소,"부산광역시 부산진구 연수로54번길 18, 1층(양정동)",35.17419585,129.0771456,2022-01-14
1263,부산진구,공인중개사,염웅남,다바다부동산중개사무소,"부산광역시 부산진구 가야대로 712, 3층(범천동)",35.15683505,129.0494552,2022-01-14
1264,부산진구,공인중개사,고재성,복드림공인중개사사무소,"부산광역시 부산진구 가야공원로 14, 1층(가야동)",35.15225569,129.0295533,2022-01-14
1265,부산진구,공인중개사,김철수,금빛부동산공인중개사사무소,"부산광역시 부산진구 마철로 98, 상가동 101호(당감동,벽산블루밍아파트)",35.15829261,129.0403749,2022-01-14
1266,부산진구,공인중개사,정연호,사람인부동산중개사무소,"부산광역시 부산진구 거제천로 42, 101호(양정동,보성오페라1차)",35.17817176,129.0719833,2022-01-14
1267,부산진구,공인중개사,김석만,하늘부동산공인중개사사무소,"부산광역시 부산진구 동평로 98-1, 3층(당감동)",35.16545961,129.0402687,2022-01-14
1268,부산진구,공인중개사,구자성,DH부동산공인중개사사무소,"부산광역시 부산진구 부전로 35, 4층(부전동)",35.15340798,129.0558756,2022-01-14
1269,부산진구,공인중개사,김민재,DH2공인중개사사무소,"부산광역시 부산진구 부전로 35, 4층(부전동)",35.15340798,129.0558756,2022-01-14
1270,부산진구,공인중개사,성수환,DH4공인중개사사무소,"부산광역시 부산진구 부전로 35, 4층(부전동)",35.15340798,129.0558756,2022-01-14
1271,부산진구,공인중개사,염기호,편안한부동산중개,"부산광역시 부산진구 연수로 7, 1층(양정동)",35.17342916,129.0721296,2022-01-14
1272,부산진구,공인중개사,김한수,뉴스타공인중개사사무소,"부산광역시 부산진구 중앙대로692번길 4, 3층(부전동)",35.15437724,129.0594551,2022-01-14
1273,부산진구,공인중개사,강석현,일등부동산공인중개사사무소,"부산광역시 부산진구 양정로 18, 1층(양정동)",35.17240015,129.0743226,2022-01-14
1274,부산진구,공인중개사,김지민,명문공인부동산중개사무소,"부산광역시 부산진구 전포대로 212, 3층(전포동)",35.15554834,129.0656935,2022-01-14
1275,부산진구,공인중개사,허복만,복공인중개사사무소,"부산광역시 부산진구 범일로 143, 1층(범천동)",35.14285269,129.0589654,2022-01-14
1276,부산진구,공인중개사,이기현,동남공인중개사사무소,"부산광역시 부산진구 범전로32번길 48, 지하1층(범전동)",35.16648545,129.0632787,2022-01-14
1277,부산진구,공인중개사,정영철,시민부동산중개,"부산광역시 부산진구 범양로 24-3, 1층(범전동)",35.16694665,129.0631091,2022-01-14
1278,부산진구,공인중개사,서형수,개금1공인중개사사무소,"부산광역시 부산진구 백양관문로 3, 105호(개금동, 복합상가)",35.15938211,129.0310372,2022-01-14
1279,부산진구,공인중개사,김영호,자우부동산중개사무소,"부산광역시 부산진구 동평로406번길 44, 2층(양정동)",35.17182697,129.0688152,2022-01-14
1280,부산진구,공인중개사,문지영,코끼리부동산중개,"부산광역시 부산진구 부전로 43, 107호(부전동, 서면베르빌)",35.15386303,129.0553766,2022-01-14
1281,부산진구,공인중개사,유재준,서면뉴타운공인중개사사무소,"부산광역시 부산진구 동성로 108, 1층(전포동)",35.15982503,129.0672750,2022-01-14
1282,부산진구,공인중개사,최영관,3단지부동산공인중개사사무소,"부산광역시 부산진구 백양대로136번길 21, 상가동 상가3호(당감동)",35.16097024,129.0340099,2022-01-14
1283,부산진구,공인중개사,박순영,윈윈공인중개사사무소,"부산광역시 부산진구 동평로 173, 301동 110호(부암동, 협성휴포레시티즌파크)",35.16635389,129.0473603,2022-01-14
1284,부산진구,공인중개사,김민숙,친절한동일공인중개사사무소,"부산광역시 부산진구 동평로150번길 14, 502-107(부암동, 서면동일파크스위트1차)",35.16546001,129.0454498,2022-01-14
1285,부산진구,공인중개사,김도연,대륜부동산중개사무소,"부산광역시 부산진구 대학로 3, 809호(가야동,세화빌딩)",35.15449091,129.0380216,2022-01-14
1286,부산진구,공인중개사,장정숙,으뜸공인중개사사무소,"부산광역시 부산진구 진남로 549, 1층(양정동)",35.17192373,129.0741736,2022-01-14
1287,부산진구,공인중개사,이종기,은광공인중개사사무소,"부산광역시 부산진구 서면문화로 50, 1층(부전동,태극팰리스)",35.16162392,129.0553892,2022-01-14
1288,부산진구,공인중개사,서정주,대성부동산중개사무소,"부산광역시 부산진구 동평로 184, 4층(부암동)",35.16687101,129.0490574,2022-01-14
1289,부산진구,공인중개사,현광실,보라공인중개사사무소,"부산광역시 부산진구 개금본동로 40, 104동 105호(개금동,반도보라아파트)",35.15910930,129.0228237,2022-01-14
1290,부산진구,공인중개사,김현수,금동부동산중개사무소,"부산광역시 부산진구 진남로 601, 102호(양정동,화성빌라트)",35.17403296,129.0792403,2022-01-14
1291,부산진구,공인중개사,문태진,하임공인중개사사무소,"부산광역시 부산진구 성지로153번길 138, 45535-23호(초읍동, 초읍아파트)",35.17583848,129.0492167,2022-01-14
1292,부산진구,공인중개사,이현주,공감부동산공인중개사사무소,"부산광역시 부산진구 연수로 49-1, 1층(양정동)",35.17510378,129.0764111,2022-01-14
1293,부산진구,공인중개사,이수경,The공감부동산공인중개사사무소,"부산광역시 부산진구 연수로 49-1, 1층(양정동)",35.17510378,129.0764111,2022-01-14
1294,부산진구,공인중개사,서선연,Dar공감부동산공인중개사사무소,"부산광역시 부산진구 연수로 49-1, 1층(양정동)",35.17510378,129.0764111,2022-01-14
1295,부산진구,공인중개사,박성민,더큰행운공인중개사사무소,"부산광역시 부산진구 서면문화로 50, 1층(부전동, 태극팰리스)",35.16162392,129.0553892,2022-01-14
1296,부산진구,공인중개사,정민자,e편한공인중개사사무소,"부산광역시 부산진구 신암로 117, 1층(범천동)",35.15108815,129.0510715,2022-01-14
1297,부산진구,공인중개사,장동수,삼원공인중개사사무소,"부산광역시 부산진구 중앙대로909번길 8, 지하1층(양정동)",35.17174808,129.0695826,2022-01-14
1298,부산진구,공인중개사,권남연,e편한스타공인중개사사무소,"부산광역시 부산진구 중앙대로 846, 101호(전포동,천우스카이뷰2차)",35.16634695,129.0667236,2022-01-14
1299,부산진구,공인중개사,김현정,으뜸부동산중개,"부산광역시 부산진구 가야대로 450, 상가동 B204호(개금동, 개금역금강펜테리움더스퀘어아파트)",35.15269692,129.0210970,2022-01-14
1300,부산진구,공인중개사,김낭주,세명공인중개사사무소,"부산광역시 부산진구 당감로 98-23, 지하1층(부암동)",35.17052945,129.0387526,2022-01-14
1301,부산진구,공인중개사,배민섭,다나와공인중개사사무소,"부산광역시 부산진구 중앙대로 751, 1301호(부전동, 부전메디칼빌딩)",35.15975111,129.0603042,2022-01-14
1302,부산진구,공인중개사,곽정수,다나와부동산중개,"부산광역시 부산진구 중앙대로 751, 1301호(부전동, 부전메디칼빌딩)",35.15975111,129.0603042,2022-01-14
